year,date_,location,point_x,point_y
2024,2024-06-10 00:00:00+00,0 BLOCK S 60TH ST,-75.24090076,39.96159247
2024,2024-06-10 00:00:00+00,3600 BLOCK RIDGE AVE,-75.18735743,39.99921077
2024,2024-06-10 00:00:00+00,3600 BLOCK RIDGE AVE,-75.18735743,39.99921077
2024,2024-06-11 00:00:00+00,1400 BLOCK S 55TH ST,-75.22542104,39.93960636
2024,2024-06-13 00:00:00+00,1800 BLOCK BRUNNER ST,-75.15666984,40.0180974
2024,2024-06-13 00:00:00+00,1400 BLOCK S 58TH ST,-75.23418956,39.94085674
2024,2024-06-13 00:00:00+00,800 BLOCK W LUZERNE ST,-75.14081355,40.0126198
2024,2024-06-14 00:00:00+00,2300 BLOCK GREENLAND DR,-75.18691154,39.99197677
2024,2024-06-14 00:00:00+00,2300 BLOCK GREENLAND DR,-75.18691154,39.99197677
2024,2024-06-14 00:00:00+00,2300 BLOCK GREENLAND DR,-75.18691154,39.99197677
2024,2024-06-14 00:00:00+00,2300 BLOCK GREENLAND DR,-75.18691154,39.99197677
2024,2024-06-14 00:00:00+00,2300 BLOCK GREENLAND DR,-75.18691154,39.99197677
2024,2024-06-14 00:00:00+00,5400 BLOCK W THOMPSON ST APT B,-75.22966151,39.97262922
2024,2024-06-14 00:00:00+00,5800 BLOCK SANSOM ST,-75.23871171,39.95934208
2024,2024-06-14 00:00:00+00,6700 BLOCK DOREL ST,-75.22929753,39.91718597
2024,2024-06-14 00:00:00+00,6700 BLOCK DOREL ST,-75.22929753,39.91718597
2024,2024-06-14 00:00:00+00,1200 BLOCK W RUSCOMB ST,-75.14313566,40.02863932
2024,2024-06-14 00:00:00+00,1200 BLOCK W RUSCOMB ST,-75.14313566,40.02863932
2024,2024-06-15 00:00:00+00,1200 BLOCK BRIDGE ST,-75.08262886,40.02709764
2024,2024-06-15 00:00:00+00,1200 BLOCK BRIDGE ST,-75.08262886,40.02709764
2024,2024-06-15 00:00:00+00,0 BLOCK N 39TH ST,-75.19946446,39.95762242
2024,2024-06-16 00:00:00+00,1000 BLOCK ALCOTT ST,-75.08995937,40.03629022
2024,2024-06-16 00:00:00+00,800 BLOCK E ALLEGHENY AVE,-75.11394906,39.99665253
2024,2024-06-16 00:00:00+00,800 BLOCK E ALLEGHENY AVE,-75.11394906,39.99665253
2024,2024-06-17 00:00:00+00,4000 BLOCK MARKET ST,-75.20254661,39.95714906
2024,2024-06-17 00:00:00+00,6200 BLOCK EASTWICK AVE,-75.22240821,39.92032989
2024,2024-06-17 00:00:00+00,5700 BLOCK MEDIA ST,-75.23519649,39.97485653
2024,2024-06-18 00:00:00+00,PRATT AND LEIPER ST,-75.08052075,40.02387208
2024,2024-06-18 00:00:00+00,3100 BLOCK N 5TH ST,-75.13882446,39.99868217
2024,2024-06-19 00:00:00+00,2800 BLOCK N BAMBREY ST,-75.17301592,39.99826559
2024,2024-06-19 00:00:00+00,2800 BLOCK N BAMBREY ST,-75.17301592,39.99826559
2024,2024-06-19 00:00:00+00,2800 BLOCK N BAMBREY ST,-75.17301592,39.99826559
2024,2024-06-19 00:00:00+00,2800 BLOCK N BAMBREY ST,-75.17301592,39.99826559
2024,2024-06-19 00:00:00+00,2800 BLOCK N BAMBREY ST,-75.17301592,39.99826559
2024,2024-06-19 00:00:00+00,2800 BLOCK N BAMBREY ST,-75.17301592,39.99826559
2024,2024-06-19 00:00:00+00,2800 BLOCK N BAMBREY ST,-75.17301592,39.99826559
2024,2024-06-19 00:00:00+00,2600 BLOCK N 31ST ST,-75.18175692,39.99664292
2024,2024-06-19 00:00:00+00,5900 BLOCK CHESTER AVE,-75.23053279,39.93432038
2024,2024-06-20 00:00:00+00,0 BLOCK E SEYMOUR ST,-75.16218583,40.03072334
2024,2024-06-20 00:00:00+00,500 BLOCK S 55TH ST,-75.23265411,39.95216243
2024,2024-06-20 00:00:00+00,2000 BLOCK RIDGE AVE,-75.16908426,39.97607755
2024,2024-06-20 00:00:00+00,5800 BLOCK HADFIELD ST,-75.23436835,39.94085036
2024,2024-06-20 00:00:00+00,300 BLOCK E ELEANOR ST,-75.1182962,40.02320452
2024,2024-06-22 00:00:00+00,700 BLOCK POPLAR AT,-75.14874423,39.96755316
2024,2024-06-22 00:00:00+00,3500 BLOCK F ST,-75.11638554,40.00167685
2024,2024-06-22 00:00:00+00,4100 BLOCK GERMANTOWN AVE,-75.15399234,40.01603156
2024,2024-06-23 00:00:00+00,3400 BLOCK N MARSHALL ST,-75.14047029,40.00427535
2024,2024-06-23 00:00:00+00,3800 BLOCK LANCASTER AVE,-75.19899297,39.96144885
2024,2024-06-23 00:00:00+00,3800 BLOCK LANCASTER AVE,-75.19899297,39.96144885
2024,2024-06-24 00:00:00+00,0 BLOCK N PEACH ST,-75.22746605,39.96091471
2024,2024-06-24 00:00:00+00,0 BLOCK N PEACH ST,-75.22746605,39.96091471
2024,2024-06-24 00:00:00+00,4700 BLOCK GRISCOM ST,-75.08447925,40.01739082
2024,2024-06-24 00:00:00+00,2400 BLOCK W HUNTINGDON ST,-75.17114574,39.99444329
2024,2024-06-25 00:00:00+00,2200 BLOCK S 63RD ST,-75.23109925,39.9268169
2024,2024-06-26 00:00:00+00,4600 BLOCK ELLA ST,-75.12196514,40.01971637
2024,2024-06-26 00:00:00+00,900 BLOCK BERGEN ST,-75.06917877,40.07941215
2024,2024-06-26 00:00:00+00,2200 BLOCK S 23RD ST,-75.18475402,39.92495254
2024,2024-06-26 00:00:00+00,800 BLOCK FOULKROD ST,-75.09787361,40.02858822
2024,2024-06-26 00:00:00+00,800 BLOCK FOULKROD ST,-75.09787361,40.02858822
2024,2024-06-26 00:00:00+00,2500 BLOCK RIDGE AVE,-75.17625813,39.98333153
2024,2024-06-26 00:00:00+00,2500 BLOCK RIDGE AVE,-75.17625813,39.98333153
2024,2024-06-26 00:00:00+00,2500 BLOCK RIDGE AVE,-75.17625813,39.98333153
2024,2024-06-27 00:00:00+00,5400 BLOCK WYALUSING AVE,-75.22844465,39.96920547
2024,2024-06-27 00:00:00+00,2100 BLOCK CONLYN ST,-75.15594125,40.04279525
2024,2024-06-28 00:00:00+00,3400 BLOCK CRYSTAL ST,-75.11793886,40.00157041
2024,2024-06-29 00:00:00+00,5100 BLOCK LARCHWOOD AVE,-75.22472963,39.95174781
2024,2024-06-29 00:00:00+00,0 BLOCK N 52ND ST,-75.22474564,39.96103869
2024,2024-06-29 00:00:00+00,1700 BLOCK N GRATZ ST,-75.16515359,39.98016075
2024,2024-06-29 00:00:00+00,2100 BLOCK N FAIRHILL ST,-75.14338748,39.98304269
2024,2024-06-29 00:00:00+00,2100 BLOCK N FAIRHILL ST,-75.14338748,39.98304269
2024,2024-06-30 00:00:00+00,1400 BLOCK KERPER ST,-75.07368404,40.04408244
2024,2024-06-30 00:00:00+00,4700 BLOCK LONGSHORE AVE,-75.04318139,40.025793
2024,2024-06-30 00:00:00+00,4100 BLOCK N BROAD ST,-75.14973086,40.01541925
2024,2024-07-01 00:00:00+00,2700 BLOCK DICKINSON ST,-75.18955197,39.93443868
2024,2024-07-01 00:00:00+00,2700 BLOCK DICKINSON ST,-75.18955197,39.93443868
2024,2024-07-01 00:00:00+00,2700 BLOCK DICKINSON ST,-75.18955197,39.93443868
2024,2024-07-01 00:00:00+00,2700 BLOCK DICKINSON ST,-75.18955197,39.93443868
2024,2024-07-01 00:00:00+00,2200 BLOCK N 57TH ST,-75.23792815,39.98989071
2024,2024-07-02 00:00:00+00,0 BLOCK  N RANDOLPH ST,-75.14575712,39.97173854
2024,2024-07-02 00:00:00+00,200 BLOCK S HIRST ST,-75.24653747,39.95753888
2024,2024-07-03 00:00:00+00,5600 BLOCK LANCASTER AVE,-75.23436672,39.98043584
2024,2024-07-03 00:00:00+00,1800 BLOCK E LIPPINCOTT ST,-75.11399245,39.99544389
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,1900 BLOCK S SALFORD ST,-75.23100481,39.93393458
2024,2024-07-04 00:00:00+00,800 BLOCK N 40TH ST,-75.20313967,39.96749313
2024,2024-07-05 00:00:00+00,500 BLOCK N DOUGLAS ST,-75.18961573,39.96387436
2024,2024-07-05 00:00:00+00,7100 BLOCK JAMES ST,-75.03540278,40.02479458
2024,2024-07-05 00:00:00+00,0 BLOCK DUVAL ST,-75.18106053,40.04539098
2024,2024-07-05 00:00:00+00,800 BLOCK BRILL ST,-75.09114795,40.03307688
2024,2024-07-07 00:00:00+00,1800 BLOCK S ALDEN ST,-75.22845836,39.93708665
2024,2024-07-08 00:00:00+00,6200 BLOCK ARCH ST,-75.24473104,39.96406275
2024,2024-07-08 00:00:00+00,4700 BLOCK LEIPER ST,-75.08617234,40.0180265
2024,2024-07-08 00:00:00+00,3400 BLOCK N BROAD ST,-75.15192012,40.00539337
2024,2024-07-09 00:00:00+00,2100 BLOCK N CAMAC ST,-75.15343551,39.9849813
2024,2024-07-09 00:00:00+00,200 BLOCK COMLY ST,-75.10487362,40.04770189
2024,2024-07-09 00:00:00+00,700 BLOCK GREEN ST,-75.1512008,39.96242708
2024,2024-07-09 00:00:00+00,700 BLOCK GREEN ST,-75.1512008,39.96242708
2024,2024-07-09 00:00:00+00,5400 BLOCK OLD YORK RD,-75.14460086,40.03662383
2024,2024-07-10 00:00:00+00,800 BLOCK W ERIE AVE,-75.1418911,40.00796132
2024,2024-07-10 00:00:00+00,4600 BLOCK LEVICK ST,-75.05249249,40.0223395
2024,2024-07-11 00:00:00+00,6000 BLOCK FRONTENAC ST,-75.08535907,40.03679206
2024,2024-07-11 00:00:00+00,1300 BLOCK N 11TH ST,-75.15377275,39.97258208
2024,2024-07-11 00:00:00+00,1300 BLOCK N 11TH ST,-75.15377275,39.97258208
2024,2024-07-11 00:00:00+00,1300 BLOCK N 11TH ST,-75.15377275,39.97258208
2024,2024-07-11 00:00:00+00,4200 BLOCK WESTMINSTER AVE,-75.2096873,39.96981035
2024,2024-07-11 00:00:00+00,1200 BLOCK W CUMBERLAND ST,-75.15154095,39.99037393
2024,2024-07-11 00:00:00+00,1500 BLOCK PRATT ST,-75.07896261,40.02266153
2024,2024-07-12 00:00:00+00,5500 BLOCK SANSOM ST,-75.23163813,39.95846773
2024,2024-07-12 00:00:00+00,3100 BLOCK KENSINGTON AVE,-75.11463478,39.99573746
2024,2024-07-12 00:00:00+00,1500 BLOCK ARROTT ST,-75.08550699,40.01747449
2024,2024-07-12 00:00:00+00,2300 BLOCK E ANN ST,-75.11234673,39.98698172
2024,2024-07-12 00:00:00+00,2300 BLOCK E ANN ST,-75.11234673,39.98698172
2024,2024-07-13 00:00:00+00,3500 BLOCK WARNOCK ST,-75.14566962,40.00673253
2024,2024-07-13 00:00:00+00,3500 BLOCK WARNOCK ST,-75.14566962,40.00673253
2024,2024-07-13 00:00:00+00,2800 BLOCK MASCHER ST,-75.13258336,39.99282967
2024,2024-07-13 00:00:00+00,500 BLOCK S REDFIELD ST,-75.24141868,39.9534096
2024,2024-07-14 00:00:00+00,1300 BLOCK W JEROME ST,-75.14722737,40.01588079
2024,2024-07-14 00:00:00+00,6600 BLOCK LIMEKILN PIKE,-75.15273696,40.05550574
2024,2024-07-14 00:00:00+00,1100 BLOCK W MASTER ST,-75.15362886,39.97377578
2024,2024-07-15 00:00:00+00,4900 BLOCK BOUDINOT ST,-75.11654617,40.02478848
2024,2024-07-15 00:00:00+00,200 BLOCK S 54TH ST,-75.22948623,39.95677249
2024,2024-07-15 00:00:00+00,100 BLOCK N 61ST ST,-75.24239496,39.96414041
2024,2024-07-15 00:00:00+00,5900 BLOCK CHANCELLOR ST,-75.24027479,39.95803806
2024,2024-07-15 00:00:00+00,500 BLOCK W RUSCOMB ST,-75.13296837,40.02730863
2024,2024-07-18 00:00:00+00,4000 BLOCK MERIDIAN ST,-75.03235274,40.03937119
2024,2024-07-18 00:00:00+00,4900 BLOCK RISING SUN AVE,-75.12170109,40.02644274
2024,2024-07-18 00:00:00+00,4700 BLOCK N 3RD ST,-75.13040876,40.0236491
2024,2024-07-18 00:00:00+00,2500 BLOCK DEWEY ST,-75.22480227,39.92527769
2024,2024-07-18 00:00:00+00,5400 BLOCK GAINOR RD,-75.23441817,39.98860083
2024,2024-07-18 00:00:00+00,2000 BLOCK E ATLANTIC ST,-75.10241132,39.99745748
2024,2024-07-19 00:00:00+00,2800 BLOCK W SUSQUEHANNA AVE,-75.17874788,39.98915407
2024,2024-07-19 00:00:00+00,0 BLOCK E ARMAT ST,-75.17319814,40.03576976
2024,2024-07-19 00:00:00+00,6700 BLOCK MARSDEN ST,-75.04678325,40.02495519
2024,2024-07-19 00:00:00+00,6700 BLOCK MARSDEN ST,-75.04678325,40.02495519
2024,2024-07-20 00:00:00+00,2100 BLOCK DIAMOND ST,-75.16812011,39.98616643
2024,2024-07-20 00:00:00+00,3400 BLOCK N BROAD ST,-75.15192012,40.00539337
2024,2024-07-20 00:00:00+00,6300 BLOCK N BROAD ST,-75.14236765,40.05024725
2024,2024-07-20 00:00:00+00,6300 BLOCK N BROAD ST,-75.14236765,40.05024725
2024,2024-07-20 00:00:00+00,6300 BLOCK N BROAD ST,-75.14236765,40.05024725
2024,2024-07-21 00:00:00+00,2900 BLOCK N 22ND ST,-75.16667441,40.00001246
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-21 00:00:00+00,1200 BLOCK N ALDEN ST,-75.23515744,39.97119952
2024,2024-07-22 00:00:00+00,800 BLOCK E ALLEGHENY AVE,-75.11534483,39.99666849
2024,2024-07-22 00:00:00+00,100 BLOCK E CLEARFIELD ST,-75.12955089,39.99694391
2024,2024-07-22 00:00:00+00,100 BLOCK E CLEARFIELD ST,-75.12955089,39.99694391
2024,2024-07-22 00:00:00+00,5600 BLOCK MARKET ST,-75.23311744,39.96093887
2024,2024-07-22 00:00:00+00,300 BLOCK GRAHAM ST,-75.23847511,39.96798143
2024,2024-07-23 00:00:00+00,1400 BLOCK W LOUDEN ST,-75.14885687,40.0261327
2024,2024-07-23 00:00:00+00,1200 BLOCK VAN KIRK ST,-75.08593572,40.03460614
2024,2024-07-23 00:00:00+00,3800 BLOCK MOUNT PLEASANT DR,-75.20026912,39.98462107
2024,2024-07-24 00:00:00+00,1700 BLOCK W RUSCOMB ST,-75.1518122,40.02973389
2024,2024-07-24 00:00:00+00,6200 BLOCK GERMANTOWN AVE,-75.18072829,40.04295271
2024,2024-07-25 00:00:00+00,500 BLOCK E ALLEGHENY AVE,-75.12017064,39.99746117
2024,2024-07-25 00:00:00+00,1300 BLOCK W PORTER ST,-75.1573909,39.92419179
2024,2024-07-25 00:00:00+00,4200 BLOCK TACONY ST,-75.08470019,40.00652443
2024,2024-07-26 00:00:00+00,4600 BLOCK MORRIS ST,-75.16702556,40.02063354
2024,2024-07-26 00:00:00+00,4600 BLOCK MORRIS ST,-75.16702556,40.02063354
2024,2024-07-26 00:00:00+00,2900 BLOCK ARAMINGO AVE,-75.11167979,39.98580736
2024,2024-07-26 00:00:00+00,2900 BLOCK ARAMINGO AVE,-75.11167979,39.98580736
2024,2024-07-26 00:00:00+00,4800 BLOCK TACKAWANNA ST,-75.07724011,40.01502909
2024,2024-07-26 00:00:00+00,2600 BLOCK N GERMANTOWN AVE,-75.14752969,39.99240079
2024,2024-07-26 00:00:00+00,3800 BLOCK KENSINGTON AVE,-75.09905837,40.00444872
2024,2024-07-26 00:00:00+00,600 BLOCK N 41ST ST,-75.20580277,39.96407298
2024,2024-07-27 00:00:00+00,1200 BLOCK N 41ST ST,-75.20658905,39.97460141
2024,2024-07-28 00:00:00+00,6000 BLOCK LINDBERGH BLVD,-75.22122013,39.92513332
2024,2024-07-28 00:00:00+00,1200 BLOCK N 41ST ST,-75.20658905,39.97460141
2024,2024-07-28 00:00:00+00,4100 BLOCK REESE ST,-75.13625285,40.01365998
2024,2024-07-28 00:00:00+00,2800 BLOCK N 2ND ST,-75.13417827,39.99439839
2024,2024-07-29 00:00:00+00,0 BLOCK S 56TH ST,-75.23289004,39.96056633
2024,2024-07-29 00:00:00+00,5400 BLOCK CHANCELLOR ST,-75.22942788,39.95683591
2024,2024-07-29 00:00:00+00,2200 BLOCK N CARLISLE ST,-75.15715398,39.98643174
2024,2024-07-29 00:00:00+00,1400 BLOCK OVERINGTON ST,-75.08677162,40.01682265
2024,2024-07-30 00:00:00+00,4900 BLOCK SAUL ST,-75.08432249,40.02121977
2024,2024-07-30 00:00:00+00,100 BLOCK S 11TH ST,-75.15871077,39.94978253
2024,2024-07-30 00:00:00+00,1500 BLOCK GERMANTOWN AVE,-75.14177068,39.97389753
2024,2024-07-30 00:00:00+00,1800 BLOCK E WESTMORLAND ST,-75.11096625,39.99776416
2024,2024-07-31 00:00:00+00,5200 BLOCK HARBISON AVE,-75.06876572,40.01280327
2024,2024-08-01 00:00:00+00,7400 BLOCK WALKER ST,-75.03606256,40.03570369
2024,2024-08-02 00:00:00+00,100 BLOCK W CAMBRIA ST,-75.13064116,39.99401024
2024,2024-08-03 00:00:00+00,5100 BLOCK FOLSOM ST,-75.22230846,39.96516505
2024,2024-08-04 00:00:00+00,5600 BLOCK E WISTER ST,-75.15838849,40.04074533
2024,2024-08-04 00:00:00+00,6200 BLOCK REEDLAND ST,-75.22810418,39.92461528
2024,2024-08-04 00:00:00+00,6200 BLOCK REEDLAND ST,-75.22810418,39.92461528
2024,2024-08-04 00:00:00+00,5200 BLOCK FRANKFORD AVE,-75.07773935,40.02258005
2024,2024-08-05 00:00:00+00,2800 BLOCK A ST,-75.1286284,39.99251038
2024,2024-08-05 00:00:00+00,3400 BLOCK GOODMAN ST,-75.14746544,40.00463206
2024,2024-08-05 00:00:00+00,2800 BLOCK N 22ND ST,-75.16686552,39.99859228
2024,2024-08-06 00:00:00+00,300 BLOCK S 59TH ST,-75.23997871,39.95610575
2024,2024-08-06 00:00:00+00,5400 BLOCK WALNUT ST,-75.23080574,39.95755729
2024,2024-08-07 00:00:00+00,1400 BLOCK BLAVIS ST,-75.14999283,40.02086292
2024,2024-08-07 00:00:00+00,2800 BLOCK PARK AVE,-75.15296036,39.99541606
2024,2024-08-07 00:00:00+00,5600 BLOCK OGONTZ AV,-75.15087793,40.03979522
2024,2024-08-07 00:00:00+00,1400 BLOCK N 54TH ST,-75.22934326,39.97401994
2024,2024-08-07 00:00:00+00,1300 BLOCK W ROOSEVELT BLVD,-75.14718934,40.01898391
2024,2024-08-07 00:00:00+00,1100 BLOCK W GIRARD AVE,-75.15498435,39.97078012
2024,2024-08-08 00:00:00+00,4500 BLOCK LONGSHORE AVE,-75.04438372,40.02710676
2024,2024-08-08 00:00:00+00,200 BLOCK E SHARPNACK ST,-75.18028042,40.05298199
2024,2024-08-09 00:00:00+00,1700 BLOCK N 24TH ST,-75.17399511,39.98135823
2024,2024-08-09 00:00:00+00,3000 BLOCK N PERCY ST,-75.14567582,39.99753401
2024,2024-08-09 00:00:00+00,500 BLOCK E CLEARFIELD ST,-75.12007726,39.99574717
2024,2024-08-10 00:00:00+00,1700 BLOCK S 19TH ST,-75.17664627,39.92989855
2024,2024-08-11 00:00:00+00,1800 BLOCK E CAMBRIA ST,-75.12029104,39.99263584
2024,2024-08-11 00:00:00+00,4200 BLOCK W GERMANTOWN AV,-75.15504194,40.0181843
2024,2024-08-11 00:00:00+00,4200 BLOCK W GERMANTOWN AV,-75.15504194,40.0181843
2024,2024-08-11 00:00:00+00,4200 BLOCK W GERMANTOWN AV,-75.15504194,40.0181843
2024,2024-08-12 00:00:00+00,5200 BLOCK JEFFERSON ST,-75.22708557,39.98014529
2024,2024-08-12 00:00:00+00,1000 BLOCK W ORLEANS ST,-75.14739025,39.99697834
2024,2024-08-12 00:00:00+00,1600 BLOCK N 7TH ST,-75.14697617,39.97648691
2024,2024-08-13 00:00:00+00,600 BLOCK E CORNWALL ST,-75.11820935,39.99915701
2024,2024-08-13 00:00:00+00,6600 BLOCK WHITAKER AVE,-75.0857094,40.04787004
2024,2024-08-13 00:00:00+00,200 BLOCK W WESTMORLAND ST,-75.13292786,40.00064235
2024,2024-08-14 00:00:00+00,1500 BLOCK SNYDER AVE,-75.17143691,39.92459557
2024,2024-08-14 00:00:00+00,700 BLOCK N DEKALB ST,-75.19757557,39.96728862
2024,2024-08-15 00:00:00+00,7100 BLOCK TORRESDALE AVE,-75.03733191,40.02903087
2024,2024-08-16 00:00:00+00,100 BLOCK W WESTMORELAND ST,-75.13254804,40.00059232
2024,2024-08-16 00:00:00+00,700 BLOCK E OLNEY AVE,-75.11282081,40.03195863
2024,2024-08-16 00:00:00+00,2400 BLOCK N STANLEY ST,-75.18221972,39.99287226
2024,2024-08-16 00:00:00+00,5200 BLOCK FRANKFORD AVE,-75.07788303,40.02248361
2024,2024-08-17 00:00:00+00,2500 BLOCK N COLORADO ST,-75.16060314,39.99166419
2024,2024-08-17 00:00:00+00,1800 BLOCK W HUNTINGDON ST,-75.16180364,39.99323134
2024,2024-08-17 00:00:00+00,200 BLOCK E ASHMEAD ST,-75.16451346,40.03359003
2024,2024-08-17 00:00:00+00,2300 BLOCK N 4TH ST,-75.13945689,39.9870204
2024,2024-08-18 00:00:00+00,500 BLOCK SENTNER ST,-75.10355693,40.04147868
2024,2024-08-18 00:00:00+00,500 BLOCK SENTNER ST,-75.10355693,40.04147868
2024,2024-08-18 00:00:00+00,6300 BLOCK PASCHALL ST,-75.23058779,39.92627271
2024,2024-08-19 00:00:00+00,2300 BLOCK N FAIRHILL ST,-75.14285076,39.98624849
2024,2024-08-19 00:00:00+00,200 BLOCK E DUNCANNON AVE,-75.1208201,40.02860853
2024,2024-08-19 00:00:00+00,200 BLOCK E DUNCANNON AVE,-75.1208201,40.02860853
2024,2024-08-21 00:00:00+00,4000 BLOCK LANCASTER AVE,-75.20504157,39.96475087
2024,2024-08-21 00:00:00+00,4000 BLOCK LANCASTER AVE,-75.20504157,39.96475087
2024,2024-08-21 00:00:00+00,4000 BLOCK LANCASTER AVE,-75.20504157,39.96475087
2024,2024-08-21 00:00:00+00,4000 BLOCK LANCASTER AVE,-75.20504157,39.96475087
2024,2024-08-21 00:00:00+00,100 BLOCK W LEHIGH AVE,-75.1311812,39.99104882
2024,2024-08-21 00:00:00+00,100 BLOCK W LEHIGH AVE,-75.1311812,39.99104882
2024,2024-08-21 00:00:00+00,5100 BLOCK FOLSOM ST,-75.22230846,39.96516505
2024,2024-08-21 00:00:00+00,5100 BLOCK FOLSOM ST,-75.22230846,39.96516505
2024,2024-08-21 00:00:00+00,5100 BLOCK FOLSOM ST,-75.22230846,39.96516505
2024,2024-08-21 00:00:00+00,2000 BLOCK N BODINE ST,-75.13883186,39.98159195
2024,2024-08-21 00:00:00+00,3000 BLOCK ALMOND ST,-75.10773016,39.98341488
2024,2024-08-21 00:00:00+00,3000 BLOCK ALMOND ST,-75.10773016,39.98341488
2024,2024-08-21 00:00:00+00,1900 BLOCK W ALLEGHENY AVE,-75.16081914,40.00255614
2024,2024-08-21 00:00:00+00,1900 BLOCK W ALLEGHENY AVE,-75.16081914,40.00255614
2024,2024-08-21 00:00:00+00,1900 BLOCK W ALLEGHENY AVE,-75.16081914,40.00255614
2024,2024-08-23 00:00:00+00,2700 BLOCK KENSINGTON AVE,-75.12547592,39.98992587
2024,2024-08-23 00:00:00+00,800 BLOCK N 9TH ST,-75.15191737,39.96627093
2024,2024-08-23 00:00:00+00,600 BLOCK N 12TH ST,-75.15686087,39.96585827
2024,2024-08-23 00:00:00+00,600 BLOCK N 12TH ST,-75.15686087,39.96585827
2024,2024-08-23 00:00:00+00,5500 BLOCK N FAIRHILL ST,-75.13172121,40.0358599
2024,2024-08-24 00:00:00+00,100 BLOCK S 56TH ST,-75.23347264,39.95836079
2024,2024-08-24 00:00:00+00,5900 BLOCK COLGATE ST,-75.1009226,40.04411333
2024,2024-08-24 00:00:00+00,2600 BLOCK RHAWN ST,-75.04562465,40.05601114
2024,2024-08-25 00:00:00+00,400 BLOCK E INDIANA AVE,-75.12267261,39.9945684
2024,2024-08-25 00:00:00+00,2400 BLOCK N WATERLOO ST,-75.13319371,39.98759609
2024,2024-08-25 00:00:00+00,500 BLOCK HART LANE,-75.12184416,39.9921304
2024,2024-08-26 00:00:00+00,4700 BLOCK N 11TH ST,-75.14258407,40.02495503
2024,2024-08-26 00:00:00+00,4700 BLOCK N 11TH ST,-75.14258407,40.02495503
2024,2024-08-26 00:00:00+00,7300 BLOCK BUSTLETON AVE,-75.0583054,40.04965054
2024,2024-08-26 00:00:00+00,2500 BLOCK KENSINGTON AVE,-75.12885001,39.98807122
2024,2024-08-27 00:00:00+00,3200 BLOCK G STREET,-75.11541565,39.99700908
2024,2024-08-27 00:00:00+00,3200 BLOCK G STREET,-75.11541565,39.99700908
2024,2024-08-27 00:00:00+00,3200 BLOCK G STREET,-75.11541565,39.99700908
2024,2024-08-27 00:00:00+00,3200 BLOCK G STREET,-75.11541565,39.99700908
2024,2024-08-27 00:00:00+00,100 BLOCK W ERIE AVE,-75.12958747,40.00728498
2024,2024-08-27 00:00:00+00,5900 BLOCK CALLOWHILL ST,-75.23872388,39.9678534
2024,2024-08-28 00:00:00+00,100 BLOCK N PEACH ST,-75.22699332,39.96284954
2024,2024-08-28 00:00:00+00,1900 BLOCK MORRIS ST,-75.1767647,39.93028236
2024,2024-08-28 00:00:00+00,3900 BLOCK PULASKI AVE,-75.15831864,40.01442078
2024,2024-08-29 00:00:00+00,2100 BLOCK CONLYN ST,-75.15594125,40.04279525
2024,2024-08-29 00:00:00+00,10900 BLOCK BUSTLETON AVE,-75.02362291,40.11202806
2024,2024-08-29 00:00:00+00,10900 BLOCK BUSTLETON AVE,-75.02362291,40.11202806
2024,2024-08-29 00:00:00+00,10900 BLOCK BUSTLETON AVE,-75.02362291,40.11202806
2024,2024-08-30 00:00:00+00,600 BLOCK N PEACH ST,-75.22794053,39.97074818
2024,2024-08-30 00:00:00+00,1800 BLOCK HART LN,-75.12153815,39.99196234
2024,2024-08-30 00:00:00+00,5800 BLOCK RIDGE AVE,-75.21067407,40.02904574
2024,2024-09-01 00:00:00+00,5600 BLOCK MASTER ST,-75.23337909,39.97346416
2024,2024-09-01 00:00:00+00,6100 BLOCK ALGON AVE,-75.09015109,40.04036351
2024,2024-09-01 00:00:00+00,500 BLOCK E TIOGA ST,-75.11981411,40.00200251
